run,unit_op_id,text,cluster_label
20241209_184528_corn stover_to_fumaric acid_(5),enzyme solution source,"Enzyme Solution Source: This unit operation serves as a source for the Enzyme Solution, which contains cellulases and hemicellulases. These enzymes are crucial for the enzymatic hydrolysis process, where they break down pretreated biomass into fermentable sugars. The Enzyme Solution is prepared in a controlled environment to ensure optimal enzyme activity and stability, facilitating efficient conversion of cellulose and hemicellulose into sugars for subsequent fermentation.",0
20241209_184528_corn stover_to_fumaric acid_(5),bacterial culture source,"Bacterial Culture Source: This unit operation serves as a source for the Bacterial Culture stream, which consists of a culture of bacteria specifically selected for their ability to convert sugars into fumaric acid under aerobic conditions. The Bacterial Culture is essential for the fermentation process, where it interacts with the sugar solution to produce fumaric acid. This source ensures a consistent and viable supply of bacterial culture necessary for optimal fermentation performance.",8
20241209_184528_corn stover_to_fumaric acid_(5),purified fumaric acid sink,"Purified Fumaric Acid Sink: This unit operation serves as the final sink for the purified fumaric acid stream, which is produced after the purification process. It is designed to collect and store high-purity fumaric acid suitable for various industrial applications, ensuring that the product meets the required specifications for purity (>99%). The sink facilitates the transfer of purified fumaric acid to storage or packaging for distribution.",5
20241209_184528_corn stover_to_fumaric acid_(5),treated effluent sink,"Treated Effluent Sink: This unit operation serves as the final sink for the treated effluent stream. It ensures that the environmentally safe effluent, which consists of water and treated impurities, is properly managed for discharge or potential reuse in industrial applications. The unit operation is designed to handle the effluent in compliance with environmental regulations, ensuring that all treated water meets safety standards before being released into the environment or redirected for further use.",5
20241209_184528_corn stover_to_fumaric acid_(5),pretreatment chemicals source,"Pretreatment Chemicals Source: This unit operation serves as a source for the Pretreatment Chemicals stream, which includes a variety of chemicals such as acids, alkalis, and other chemical agents. These chemicals are essential for the pretreatment process of Corn Stover, facilitating the breakdown of cellulose and hemicellulose into fermentable sugars. The selection of specific chemicals depends on the chosen pretreatment method, which can vary from acid to alkaline treatments.",3
20241209_184528_corn stover_to_fumaric acid_(6),feedstock_preparation,"Feedstock Preparation: The corn stover, a lignocellulosic biomass, is initially prepared for processing. This involves size reduction through mechanical milling to increase the surface area and improve the efficiency of subsequent pretreatment processes. The moisture content is adjusted to optimal levels for the pretreatment stage.",4
20241209_184528_corn stover_to_fumaric acid_(6),pretreatment,"Pretreatment: The prepared corn stover undergoes a pretreatment process to break down the lignin structure and enhance the accessibility of cellulose and hemicellulose. This is typically achieved using a dilute acid hydrolysis method, which helps in depolymerizing hemicellulose into fermentable sugars.",3
20241209_184528_corn stover_to_fumaric acid_(6),enzymatic_hydrolysis,"Enzymatic Hydrolysis: The hydrolyzed biomass is subjected to enzymatic hydrolysis to convert cellulose into glucose. Specific cellulase enzymes are used to catalyze the breakdown of cellulose into fermentable sugars, primarily glucose.",0
20241209_184528_corn stover_to_fumaric acid_(6),fermentation,Fermentation: The sugar solution is fermented using a genetically engineered microorganism capable of converting glucose and other sugars into fumaric acid. The fermentation process is conducted under anaerobic conditions to optimize fumaric acid production.,8
20241209_184528_corn stover_to_fumaric acid_(6),product_recovery,"Product Recovery: Fumaric acid is recovered from the fermentation broth through a series of separation processes. This typically involves filtration to remove biomass, followed by crystallization to purify fumaric acid from the solution.",2
20241209_184528_corn stover_to_fumaric acid_(6),purification,Purification: The crude fumaric acid is further purified to achieve industrial-grade purity levels. This may involve recrystallization and washing steps to remove remaining impurities and achieve the desired purity.,9
20241209_184528_corn stover_to_fumaric acid_(6),waste_management,"Waste Management: The process generates various waste streams, including lignin-rich residues, unconverted sugars, and other by-products. These are managed through appropriate waste treatment processes, which may include anaerobic digestion for energy recovery or composting.",5
20241209_184528_corn stover_to_fumaric acid_(6),raw corn stover source,"Raw Corn Stover Source: This unit operation serves as the source for the Raw Corn Stover stream, which consists of unprocessed corn stover containing natural moisture content and a mixture of cellulose, hemicellulose, lignin, ash, and moisture. It provides the necessary feedstock for subsequent processing steps in the production of Fumaric Acid, ensuring a consistent supply of lignocellulosic biomass at an industrial scale of 100,000 metric tons per year.",4
20241209_184528_corn stover_to_fumaric acid_(6),dilute acid solution source,"Dilute Acid Solution Source: This unit operation serves as a source for the Dilute Acid Solution, which is utilized in the pretreatment process to hydrolyze hemicellulose present in the prepared corn stover. The solution primarily consists of water and a specified acid, facilitating the breakdown of complex carbohydrates into simpler sugars, thereby enhancing the overall efficiency of the biomass conversion process.",3
20241209_184528_corn stover_to_fumaric acid_(6),cellulase enzyme source,"Cellulase Enzyme Source: This unit operation serves as a source for Cellulase Enzymes, which are crucial for the enzymatic hydrolysis of hydrolyzed biomass. These enzymes catalyze the breakdown of cellulose into glucose, facilitating the conversion of lignocellulosic biomass into fermentable sugars. The source is designed to provide a consistent and controlled supply of cellulase enzymes to the enzymatic hydrolysis unit operation, ensuring optimal reaction conditions and maximizing sugar yield.",0
20241209_184528_corn stover_to_fumaric acid_(6),microorganism culture source,"Microorganism Culture Source: This unit operation serves as a source for the Microorganism Culture stream, which consists of genetically engineered microorganisms specifically designed for the production of fumaric acid. The microorganisms are cultivated under controlled conditions to ensure optimal growth and productivity. This stream is essential for the fermentation process, where the microorganisms will convert sugars into fumaric acid.",8
20241209_184528_corn stover_to_fumaric acid_(6),purified fumaric acid sink,"Purified Fumaric Acid Sink: This unit operation serves as the final sink for the purified fumaric acid stream, which is produced through a series of processing steps including fermentation and purification. The purified fumaric acid is intended for industrial applications, ensuring a high purity level suitable for use in food, beverage, and resin production. This sink represents the endpoint of the production process where the purified product is collected and prepared for storage or distribution.",5
20241209_184528_corn stover_to_fumaric acid_(6),solid residues source,"Solid Residues Source: This unit operation serves as a source for the Solid Residues stream, which consists of solid waste generated from the fermentation and product recovery processes. The Solid Residues primarily contain lignin and ash, which are non-fermentable components of the biomass feedstock. This stream is crucial for waste management processes, as it requires treatment and disposal. The unit operation ensures a continuous supply of Solid Residues for further processing or disposal.",5
20241209_184528_corn stover_to_fumaric acid_(6),treated waste sink,"Treated Waste Sink: This unit operation serves as the final sink for the treated waste stream, which includes environmentally safe components such as treated water, biogas, and compost. The treated waste is the result of the waste management process, ensuring that all residuals from the production process are handled in an environmentally responsible manner, minimizing impact on the ecosystem.",5
20241209_184528_corn stover_to_furfural_(19),feedstock_preparation,"Feedstock Preparation: The initial step involves preparing the corn stover feedstock for processing. This includes size reduction and drying. The corn stover, which is a lignocellulosic biomass, is typically received with a moisture content of 10-15% and varying particle sizes. The material is first subjected to mechanical milling to reduce the particle size to approximately 1-2 cm, which is optimal for subsequent processing. The milled biomass is then dried to further reduce the moisture content, minimizing energy consumption in later stages and preventing catalyst deactivation.",4
20241209_184528_corn stover_to_furfural_(19),acid_hydrolysis,"Acid Hydrolysis: The prepared corn stover undergoes acid hydrolysis to break down the hemicellulose into its constituent sugars, primarily xylose. A dilute acid solution is used to catalyze the hydrolysis reaction, which cleaves the hemicellulosic bonds. This step is crucial for converting the biomass into fermentable sugars, which are precursors for furfural production.",3
20241209_184528_corn stover_to_furfural_(19),furfural_production,"Furfural Production: The hydrolyzed biomass is subjected to catalytic dehydration to convert xylose into furfural. This process involves the use of a solid acid catalyst that facilitates the removal of water molecules from xylose, forming furfural. The reaction is conducted in a reactor designed to optimize contact between the catalyst and the xylose-rich stream.",0
20241209_184528_corn stover_to_furfural_(19),separation_and_purification,"Separation and Purification: The furfural-rich stream undergoes separation and purification to isolate high-purity furfural. This involves distillation, where furfural is separated based on its boiling point. The distillation process is designed to achieve a purity level of 98-99%, suitable for industrial applications. Any residual water and impurities such as methanol or acetic acid are removed to meet commercial specifications.",9
20241209_184528_corn stover_to_furfural_(19),waste_treatment,"Waste Treatment: The waste stream from the purification process is treated to minimize environmental impact. This involves neutralization of residual acids and biological treatment of organic components. The treated water can be recycled back into the process or safely discharged, while solid residues are managed according to environmental regulations.",5
20241209_184528_corn stover_to_furfural_(19),by-product_utilization,"By-product Utilization: Unreacted cellulose and lignin from the hydrolyzed biomass are separated and utilized. These components can be processed further to produce value-added products such as biofuels or biochemicals, enhancing the overall economic viability of the process.",3
20241209_184528_corn stover_to_furfural_(19),raw corn stover source,"Raw Corn Stover Source: This unit operation serves as the source for the Raw Corn Stover stream, which is a lignocellulosic biomass consisting of cellulose, hemicellulose, lignin, moisture, and ash. The feedstock is typically sourced from agricultural residues, specifically the leftover stalks, leaves, and cobs from corn production. The composition of Raw Corn Stover is approximately 35-40% cellulose, 25-30% hemicellulose, and 15-20% lignin, with moisture content around 10-15%. This unit operation is designed to supply the necessary feedstock for subsequent processing stages, ensuring a consistent and reliable input for the Feedstock Preparation unit operation.",4
20241209_184528_corn stover_to_furfural_(19),dilute acid solution source,"Dilute Acid Solution Source: This unit operation serves as a source for the Dilute Acid Solution, which is essential for the acid hydrolysis process in the production of furfural from biomass. The solution consists primarily of water and acid, providing the necessary catalytic environment to effectively hydrolyze hemicellulose present in the prepared corn stover. The unit operation ensures a consistent supply of dilute acid solution at the required concentration and flow rate to meet the demands of the acid hydrolysis unit operation.",3
20241209_184528_corn stover_to_furfural_(19),purified furfural sink,"Purified Furfural Sink: This unit operation serves as the final sink for the purified furfural stream, ensuring that the high-purity furfural is collected and stored for industrial applications. The unit operation is designed to handle the purified furfural with minimal risk of contamination, maintaining its quality and integrity. It is equipped with appropriate storage facilities that comply with safety and regulatory standards for chemical storage.",5
20241209_184528_corn stover_to_furfural_(19),treated effluent sink,"Treated Effluent Sink: This unit operation serves as the final sink for the treated effluent stream, which consists of water and neutralized salts. The treated effluent is the output from the Waste Treatment unit operation, ensuring that the water is safe for discharge into the environment or suitable for recycling within the facility. The sink is designed to handle the final effluent, maintaining compliance with environmental regulations and facilitating sustainable water management practices.",5
20241209_184528_corn stover_to_furfural_(19),cellulose and lignin sink,"Cellulose and Lignin Sink: This unit operation serves as the final sink for the Cellulose and Lignin Stream, which consists of separated cellulose and lignin. This stream is intended for further processing or sale, ensuring that the valuable components derived from the hydrolyzed biomass are efficiently collected and managed. The sink is designed to maintain the integrity of the cellulose and lignin, preventing contamination and degradation, and facilitating subsequent utilization in various applications such as biofuels, bioplastics, or other industrial products.",5
20241209_184528_corn stover_to_furfural_(19),water vapor sink,"Water Vapor Sink: This unit operation serves as a sink for the Water Vapor stream generated during the acid hydrolysis process. The elevated temperatures employed in this stage facilitate the breakdown of hemicellulose, resulting in the evaporation of water from both the dilute acid solution and the moisture content of the biomass. The Water Vapor Sink collects and manages the water vapor produced, ensuring that it is effectively removed from the process flow to maintain optimal operating conditions and prevent potential issues related to excess moisture in subsequent unit operations.",5
20241209_184528_corn stover_to_furfural_(19),catalyst source,"Catalyst Source: This unit operation serves as the source for the Solid Acid Catalyst, which is essential for the catalytic reaction process in the production of furfural from hydrolyzed biomass. The catalyst facilitates the dehydration of xylose into furfural, ensuring efficient conversion and high yield during the furfural production stage. The unit operation is designed to provide a consistent and controlled supply of catalyst to the process flow, maintaining optimal reaction conditions.",0
20241209_184528_corn stover_to_furfural_(19),solid residues sink,"Solid Residues Sink: This unit operation serves as the sink for the Solid Residues stream, which consists of neutralized salts and residual solids generated from the waste treatment process. The solid residues must be managed in compliance with environmental regulations, ensuring proper disposal or potential recycling of materials where feasible. The unit operation is designed to handle the final disposition of these solids, ensuring that they are safely contained and processed to minimize environmental impact.",5
20241209_184528_corn stover_to_glutamic acid_(20),pretreatment,"Pretreatment: The pretreatment unit operation is designed to enhance the digestibility of the lignocellulosic biomass, corn stover, by breaking down its complex structure. This process typically involves a combination of mechanical, chemical, and/or thermal methods to disrupt the lignin structure and increase the accessibility of cellulose and hemicellulose. Common methods include dilute acid hydrolysis, steam explosion, or alkaline treatment. The goal is to produce a material that is more amenable to enzymatic hydrolysis in subsequent steps.",3
20241209_184528_corn stover_to_glutamic acid_(20),enzymatic_hydrolysis,"Enzymatic Hydrolysis: In this unit operation, the pretreated biomass undergoes enzymatic hydrolysis to convert cellulose and hemicellulose into fermentable sugars, primarily glucose and xylose. Enzymes such as cellulases and hemicellulases are used to catalyze the breakdown of polysaccharides into monosaccharides. This step is crucial for preparing the feedstock for fermentation.",0
20241209_184528_corn stover_to_glutamic acid_(20),fermentation,"Fermentation: The fermentation unit operation involves the aerobic conversion of sugars into glutamic acid using yeast or fungal strains. The microorganisms metabolize the sugars, producing glutamic acid as a primary metabolite. This process requires careful control of aeration, nutrient supply, and other fermentation conditions to optimize yield and productivity.",8
20241209_184528_corn stover_to_glutamic acid_(20),broth_separation,"Broth Separation: This unit operation involves separating the fermentation broth into solid and liquid fractions. The solid fraction, primarily consisting of microbial biomass and unreacted lignin, is removed to facilitate downstream processing of the liquid fraction, which contains the target product, glutamic acid.",2
20241209_184528_corn stover_to_glutamic acid_(20),purification,"Purification: The purification unit operation focuses on isolating and purifying glutamic acid from the liquid fraction. Techniques such as crystallization, ion exchange, or solvent extraction may be employed to achieve the desired purity levels. The goal is to produce food-grade glutamic acid with a purity greater than 98%.",9
20241209_184528_corn stover_to_glutamic acid_(20),drying_and_packaging,"Drying and Packaging: In this final unit operation, the purified glutamic acid is dried to remove any remaining moisture and then packaged for distribution. The drying process ensures the stability and shelf-life of the product, while packaging is designed to protect the product during storage and transport.",7
20241209_184528_corn stover_to_glutamic acid_(20),raw corn stover source,"Raw Corn Stover Source: This unit operation serves as the source for the Raw Corn Stover stream, which is untreated corn stover composed of cellulose, hemicellulose, lignin, ash, and moisture. It provides the necessary feedstock for the pretreatment process in the production of Glutamic Acid. The Raw Corn Stover is characterized by its high cellulose and hemicellulose content, making it a suitable lignocellulosic biomass for conversion into valuable products.",4
20241209_184528_corn stover_to_glutamic acid_(20),enzyme solution source,"Enzyme Solution Source: This unit operation serves as a source for the Enzyme Solution, which contains cellulases and hemicellulases. These enzymes are crucial for the enzymatic hydrolysis process, where they catalyze the breakdown of pretreated biomass into fermentable sugars. The Enzyme Solution is prepared to ensure optimal activity and concentration of the enzymes, facilitating efficient conversion of cellulose and hemicellulose into glucose and xylose.",0
20241209_184528_corn stover_to_glutamic acid_(20),microbial culture source,"Microbial Culture Source: This unit operation serves as a source for the Microbial Culture stream, which consists of yeast and fungal strains specifically selected for their ability to produce glutamic acid during the fermentation process. The unit operation ensures a consistent supply of high-quality microbial cultures to optimize fermentation efficiency and yield.",8
20241209_184528_corn stover_to_glutamic acid_(20),solid fraction sink,"Solid Fraction Sink: This unit operation serves as the final sink for the Solid Fraction stream, which consists of microbial biomass and lignin. The Solid Fraction is typically a byproduct of the Broth Separation unit operation and is characterized by its solid content, primarily consisting of residual microbial biomass and lignin. This sink is designed to collect and manage the solid waste generated during the fermentation process, ensuring proper handling and disposal or potential further processing for value recovery.",5
20241209_184528_corn stover_to_glutamic acid_(20),waste stream sink,"Waste Stream Sink: This unit operation serves as the sink for the Waste Stream, which consists of residual sugars and impurities generated during the purification of glutamic acid. The Waste Stream Sink is designed to collect and manage the by-products of the purification process, ensuring that the residual materials are appropriately handled, treated, or disposed of in compliance with environmental regulations.",5
20241209_184528_corn stover_to_glutamic acid_(20),packaged glutamic acid sink,"Packaged Glutamic Acid Sink: This unit operation serves as the final sink for the Packaged Glutamic Acid stream, which is the end product of the process. It indicates that the glutamic acid has been purified, dried, and packaged, making it ready for distribution and use in various food applications. This sink represents the completion of the production process, ensuring that the product meets the required specifications for food-grade quality.",5
20241209_184528_corn stover_to_glutamic acid_(20),chemical additives source,"Chemical Additives Source: This unit operation serves as a source for the Chemical Additives stream, which includes various chemical agents used in the pretreatment process of Corn Stover. These additives are crucial for breaking down the lignocellulosic structure of the biomass, enhancing its digestibility for subsequent enzymatic hydrolysis. The stream comprises components such as dilute acids, alkaline solutions, and other pretreatment chemicals, tailored to optimize the efficiency of the pretreatment process.",3
20241209_184528_corn stover_to_glutamic acid_(20),byproduct emissions sink,"Byproduct Emissions Sink: This unit operation serves as a sink for the byproduct emissions generated during the pretreatment process of corn stover. It is designed to safely collect and manage gaseous and liquid byproducts, including carbon dioxide (CO2), volatile organic compounds (VOCs), and water vapor. The sink ensures that these emissions are either treated for environmental compliance or directed to appropriate waste management systems, minimizing their impact on the environment.",1
20241209_184528_corn stover_to_glutamic acid_(20),air supply,"Air Supply: This unit operation serves as a source for the 'Air' stream, which is essential for the aerobic fermentation process. It provides the necessary oxygen that microorganisms require to effectively metabolize sugars into glutamic acid. The air stream consists primarily of oxygen and nitrogen, ensuring optimal conditions for microbial activity during fermentation.",6
20241209_184528_corn stover_to_malic acid_(7),pretreatment,"Pretreatment: The pretreatment unit operation is designed to prepare the corn stover for enzymatic hydrolysis. This involves breaking down the lignocellulosic structure to increase the accessibility of cellulose and hemicellulose. Common methods include dilute acid, alkaline, or steam explosion pretreatment. The goal is to disrupt the lignin matrix and partially hydrolyze hemicellulose, making the cellulose more amenable to enzymatic attack.",3
20241209_184528_corn stover_to_malic acid_(7),enzymatic_hydrolysis,"Enzymatic Hydrolysis: In this unit operation, the pretreated corn stover is subjected to enzymatic hydrolysis to convert cellulose and hemicellulose into fermentable sugars. Enzymes such as cellulases and hemicellulases are added to catalyze the breakdown of polysaccharides into monosaccharides like glucose and xylose.",0
20241209_184528_corn stover_to_malic acid_(7),fermentation,"Fermentation: The fermentation unit operation involves the aerobic conversion of sugars into malic acid using yeast or fungal strains. The microorganisms metabolize glucose and xylose under controlled conditions to produce malic acid as a primary metabolite. Oxygen is supplied to maintain aerobic conditions, and nutrients may be added to support microbial growth.",8
20241209_184528_corn stover_to_malic acid_(7),broth_separation,"Broth Separation: This unit operation involves the separation of the fermentation broth to recover malic acid. Techniques such as centrifugation or filtration are used to remove microbial biomass and other solids, leaving a clarified solution of malic acid.",2
20241209_184528_corn stover_to_malic acid_(7),purification,"Purification: The purification unit operation is designed to increase the purity of malic acid to commercial standards. This may involve crystallization, ion exchange, or solvent extraction techniques to remove impurities and concentrate malic acid.",9
20241209_184528_corn stover_to_malic acid_(7),drying_and_packaging,"Drying and Packaging: In this final unit operation, the purified malic acid is dried to remove any remaining moisture and then packaged for distribution. The drying process ensures that the product meets the required specifications for moisture content, and packaging is done to protect the product during storage and transport.",7
20241209_184528_corn stover_to_malic acid_(7),raw corn stover source,"Raw Corn Stover Source: This unit operation serves as the source for the Raw Corn Stover stream, which is the raw agricultural residue consisting of leaves, stalks, and cobs from maize plants. The stream contains a mixture of components including Cellulose (35-40%), Hemicellulose (25-30%), Lignin (15-20%), Ash (5-10%), and Moisture (5-10%). It is typically supplied at a volumetric scale of 100,000 metric tons per year and is intended for pretreatment to enhance enzymatic hydrolysis in subsequent unit operations.",4
20241209_184528_corn stover_to_malic acid_(7),enzyme solution source,"Enzyme Solution Source: This unit operation serves as the source for the Enzyme Solution, which contains a mixture of cellulases and hemicellulases. These enzymes are crucial for the enzymatic hydrolysis of pretreated corn stover, breaking down complex carbohydrates into fermentable sugars. The Enzyme Solution is prepared to ensure optimal activity and concentration of the enzymes, facilitating efficient conversion during the hydrolysis process.",0
20241209_184528_corn stover_to_malic acid_(7),microbial culture source,"Microbial Culture Source: This unit operation serves as a source for the Microbial Culture stream, which consists of yeast and fungal strains specifically selected for their ability to efficiently convert sugars into malic acid during the fermentation process. The microbial culture is essential for the fermentation stage of the process flow, where it interacts with the sugar solution to produce malic acid.",8
20241209_184528_corn stover_to_malic acid_(7),solid waste sink,"Solid Waste Sink: This unit operation serves as the final sink for the Solid Waste stream, which consists of separated solids including microbial biomass and lignin. The Solid Waste Sink is designed to handle the disposal or further processing of these residual materials generated from the fermentation and separation processes. It ensures the safe and efficient management of waste, minimizing environmental impact and complying with regulatory standards.",5
20241209_184528_corn stover_to_malic acid_(7),impurity sink,"Impurity Sink: This unit operation serves as a sink for the Impurity Stream, which contains removed impurities and residual sugars from the purification process of malic acid. The Impurity Sink is designed to collect and manage the residual sugars that are not part of the final product, ensuring that they are properly handled and disposed of or processed further if necessary.",5
20241209_184528_corn stover_to_malic acid_(7),commercial_grade malic acid sink,"Commercial-Grade Malic Acid Sink: This unit operation serves as the final sink for the stream of Commercial-Grade Malic Acid, which is the end product of the malic acid production process. It represents the point where the dried and packaged malic acid is stored and prepared for sale and distribution. The unit ensures that the product meets the required specifications for purity and quality, ready for shipment to customers in the food and beverage industries.",5
20241209_184528_corn stover_to_malic acid_(7),oxygen supply,"Oxygen Supply: This unit operation serves as a source for the Oxygen Supply stream, providing the necessary oxygen to maintain aerobic conditions during the fermentation process. The oxygen is crucial for enabling microorganisms, such as yeast and fungi, to efficiently metabolize sugars, leading to the production of malic acid. The operation ensures a consistent and adequate supply of oxygen to support optimal fermentation conditions.",6
20241209_184528_corn stover_to_malic acid_(8),pretreatment,"Pretreatment: The pretreatment unit operation is designed to break down the complex lignocellulosic structure of corn stover, making the cellulose and hemicellulose more accessible for subsequent enzymatic hydrolysis. This is typically achieved through a combination of physical, chemical, or physicochemical methods. Common approaches include steam explosion, dilute acid treatment, or alkaline pretreatment. The goal is to disrupt the lignin structure and partially hydrolyze hemicellulose, increasing the porosity of the biomass.",3
20241209_184528_corn stover_to_malic acid_(8),enzymatic_hydrolysis,"Enzymatic Hydrolysis: In this unit operation, the pretreated biomass is subjected to enzymatic hydrolysis to convert cellulose and hemicellulose into fermentable sugars. Enzymes such as cellulases and hemicellulases are used to catalyze the breakdown of polysaccharides into monosaccharides like glucose and xylose. This step is crucial for maximizing sugar yield, which directly affects the efficiency of subsequent fermentation.",0
20241209_184528_corn stover_to_malic acid_(8),fermentation,"Fermentation: The fermentation unit operation involves the aerobic conversion of sugars into malic acid by a selected strain of bacteria, such as Aspergillus oryzae or a genetically modified Escherichia coli. The hydrolysate is inoculated with the bacterial culture, and conditions are maintained to optimize the production of malic acid. Oxygen is supplied to support aerobic metabolism, and the pH is controlled to enhance bacterial activity and malic acid yield.",8
20241209_184528_corn stover_to_malic acid_(8),broth_separation,Broth Separation: This unit operation involves the separation of the fermentation broth to recover malic acid. Techniques such as centrifugation and filtration are employed to remove bacterial biomass and other solids from the liquid phase. This step is essential for purifying the malic acid and preparing it for further concentration and purification.,2
20241209_184528_corn stover_to_malic acid_(8),acid_recovery_and_purification,"Acid Recovery and Purification: In this unit operation, the clarified broth undergoes further processing to recover and purify malic acid. Techniques such as ion exchange, crystallization, or solvent extraction may be used to isolate malic acid from other components. The goal is to achieve the desired purity level for commercial applications, typically 99% or higher.",9
20241209_184528_corn stover_to_malic acid_(8),product_drying,"Product Drying: The final unit operation involves drying the purified malic acid to obtain a solid product. This is typically achieved through spray drying or rotary drying, resulting in a powder form of malic acid. The drying process is designed to remove residual moisture and ensure product stability during storage and transportation.",7
20241209_184528_corn stover_to_malic acid_(8),raw corn stover source,"Raw Corn Stover Source: This unit operation serves as the source for the Raw Corn Stover stream, which is the primary biomass feedstock for the biochemical conversion process. The raw corn stover consists of the agricultural residues from maize plants, including leaves, stalks, and cobs. It is rich in lignocellulosic components, primarily cellulose, hemicellulose, and lignin, making it suitable for pretreatment and subsequent enzymatic hydrolysis to produce fermentable sugars.",4
20241209_184528_corn stover_to_malic acid_(8),enzyme solution source,"Enzyme Solution Source: This unit operation serves as a source for the Enzyme Solution, which contains cellulases and hemicellulases. These enzymes are crucial for the enzymatic hydrolysis of pretreated biomass, facilitating the conversion of complex carbohydrates into simpler sugars, such as glucose and xylose, which are essential for subsequent fermentation processes.",0
20241209_184528_corn stover_to_malic acid_(8),bacterial culture source,"Bacterial Culture Source: This unit operation serves as a source for the Bacterial Culture stream, which consists of a culture of bacteria specifically selected for their ability to efficiently convert sugars into malic acid during the fermentation process. The Bacterial Culture is critical for the fermentation step, where it interacts with the hydrolysate to produce malic acid. This source ensures a consistent and reliable supply of active bacterial culture, essential for maintaining optimal fermentation conditions and maximizing product yield.",8
20241209_184528_corn stover_to_malic acid_(8),oxygen supply unit,"Oxygen Supply Unit: This unit operation serves as a source for the Oxygen stream, providing the necessary oxygen to support aerobic fermentation processes in the bioconversion of biomass to malic acid. The oxygen is delivered in a controlled manner to ensure optimal conditions for bacterial cultures during fermentation, enhancing the efficiency and yield of the desired product.",6
20241209_184528_corn stover_to_malic acid_(8),solid waste sink,"Solid Waste Sink: This unit operation serves as the sink for the Solid Waste stream generated during the Broth Separation process. It is designed to collect and manage the solid byproducts, which primarily consist of bacterial biomass and other insoluble materials. The Solid Waste Sink ensures proper disposal or potential further processing of these materials, minimizing environmental impact and adhering to waste management regulations.",5
20241209_184528_corn stover_to_malic acid_(8),waste stream sink,"Waste Stream Sink: This unit operation serves as a sink for the Waste Stream, which contains residual sugars, water, and impurities removed during the purification of malic acid. The Waste Stream Sink is designed to collect and manage the by-products generated during the acid recovery and purification process, ensuring that these materials are properly handled and disposed of in an environmentally responsible manner.",5
20241209_184528_corn stover_to_malic acid_(8),dried malic acid sink,"Dried Malic Acid Sink: This unit operation serves as the final sink for the Dried Malic Acid stream, which is a solid form of malic acid produced at high purity and low moisture content. The Dried Malic Acid is ready for packaging and distribution for various commercial applications, including food and beverage additives, pharmaceuticals, and as a precursor for biodegradable polymers. This sink ensures that the product is collected and stored appropriately after the drying process, maintaining its quality and integrity.",5
20241209_184528_corn stover_to_malic acid_(8),water/steam source,"Water/Steam Source: This unit operation serves as a source for water or steam, which is essential in the pretreatment process of biomass. Water or steam is utilized to facilitate the breakdown of the lignocellulosic structure of corn stover, enhancing the accessibility of cellulose and hemicellulose for subsequent enzymatic hydrolysis. This operation ensures a consistent supply of water or steam, critical for methods such as steam explosion or dilute acid hydrolysis, thereby optimizing the efficiency of the overall biomass conversion process.",3
20241209_184528_corn stover_to_malic acid_(8),acid/alkali solution source,"Acid/Alkali Solution Source: This unit operation serves as a source for the Acid/Alkali Solution, which is utilized in the pretreatment stage of the biomass processing. The solution is critical for disrupting the lignin structure and facilitating the partial hydrolysis of hemicellulose, thereby enhancing the porosity of the biomass feedstock. The Acid/Alkali Solution typically consists of a mixture of an acid or alkali agent and water, and it is delivered in sufficient quantities to meet the demands of the pretreatment process.",3
20241209_184528_corn stover_to_malic acid_(8),gaseous emissions sink,"Gaseous Emissions Sink: This unit operation serves as a sink for gaseous emissions generated during the pretreatment process of corn stover. It collects and manages the gaseous by-products, which may include water vapor and volatile organic compounds (VOCs). Proper handling and treatment of these emissions are essential to minimize environmental impact and comply with regulatory standards.",1
20241209_184528_corn stover_to_malic acid_(8),carbon dioxide sink,"Carbon Dioxide Sink: This unit operation serves as a sink for the carbon dioxide produced during the fermentation process. It collects and manages the gaseous emissions resulting from the aerobic respiration of bacteria as they convert sugars into malic acid. The carbon dioxide is typically released into the atmosphere or can be captured for potential reuse or sequestration, depending on the environmental and economic considerations of the facility.",1
20241209_184528_corn stover_to_succinic acid_(10),pre-treatment,"Pre-treatment: The pre-treatment process involves the mechanical and chemical treatment of corn stover to break down the lignocellulosic structure. This step is crucial to increase the accessibility of cellulose and hemicellulose for enzymatic hydrolysis. Mechanical milling reduces the particle size, while chemical treatment, often using dilute acid or alkaline solutions, helps in the partial solubilization of hemicellulose and lignin, enhancing the porosity and surface area of the biomass.",3
20241209_184528_corn stover_to_succinic acid_(10),enzymatic_hydrolysis,"Enzymatic Hydrolysis: In this unit operation, the pre-treated biomass undergoes enzymatic hydrolysis to convert cellulose and hemicellulose into fermentable sugars. Specific enzymes, such as cellulases and hemicellulases, are added to catalyze the breakdown of polysaccharides into monosaccharides like glucose and xylose. This step is critical for maximizing sugar yield, which directly impacts the efficiency of subsequent fermentation.",0
20241209_184528_corn stover_to_succinic acid_(10),fermentation,"Fermentation: The fermentation process involves the aerobic conversion of sugars into succinic acid using a specific strain of bacteria. The sugar solution is inoculated with the bacterial culture in a bioreactor. Oxygen is supplied to maintain aerobic conditions, and nutrients are added to support bacterial growth and metabolism. The bacteria metabolize the sugars, producing succinic acid as the primary product.",8
